,platform,date,url,title
395,taiwan-news,2021/03/27 14:00,https://www.taiwannews.com.tw/en/news/4161965,"Taiwan employer pays migrant worker NT$8,938 in NT$1 coins"
396,taiwan-news,2021/03/21 21:07,https://www.taiwannews.com.tw/en/news/4156018,Migrant workers in Taiwan gain confidence by sharpening their Mandarin skills
397,taiwan-news,2021/03/20 15:22,https://www.taiwannews.com.tw/en/news/4155931,Migrant worker fined for posting marriage ad in Taiwan
398,taiwan-news,2021/02/24 20:22,https://www.taiwannews.com.tw/en/news/4135423,Number of Hongkongers acquiring Taiwan residence permits doubled in 2020
399,taiwan-news,2021/02/16 16:48,https://www.taiwannews.com.tw/en/news/4128699,Popular American YouTuber obtains Taiwan Employment Gold Card
400,taiwan-news,2021/02/06 14:08,https://www.taiwannews.com.tw/en/news/4121682,Protest in Taiwan against Myanmar military coup
401,taiwan-news,2021/02/05 19:58,https://www.taiwannews.com.tw/en/news/4121093,Taiwan helps 160 Indonesian detainees return home ahead of Lunar New Year
402,taiwan-news,2021/02/03 17:02,https://www.taiwannews.com.tw/en/news/4119012,"Man fined NT$200,000 for bringing pork products into Taiwan"
403,taiwan-news,2021/01/22 16:31,https://www.taiwannews.com.tw/en/news/4109105,New Taipei mobile library distributes Southeast Asian books
404,taiwan-news,2021/01/16 17:33,https://www.taiwannews.com.tw/en/news/4103998,Taiwanese lawmaker advocates for better environment for job-seeking foreign graduates
405,taiwan-news,2021/01/15 14:57,https://www.taiwannews.com.tw/en/news/4103085,Indonesia postpones fee change for migrant workers in Taiwan until July
406,taiwan-news,2020/12/31 17:51,https://www.taiwannews.com.tw/en/news/4091211,Taiwan's new ARC numbers available Jan. 4
407,taiwan-news,2020/12/22 16:21,https://www.taiwannews.com.tw/en/news/4084188,Taiwan and Indonesia to discuss migrant worker freeze
408,taiwan-news,2020/12/18 20:10,https://www.taiwannews.com.tw/en/news/4081422,Taiwan president thanks immigrants on International Migrants Day
409,taiwan-news,2020/12/13 16:54,https://www.taiwannews.com.tw/en/news/4076844,Taiwan mulls conditional entry for Indonesian workers to meet labor demand
410,taiwan-news,2020/12/09 17:37,https://www.taiwannews.com.tw/en/news/4063077,Taiwan stimulus vouchers available for APRC holders until Dec. 30
411,taiwan-news,2020/12/07 12:30,https://www.taiwannews.com.tw/en/news/4071424,ARC number format to match Taiwan ID in January
412,taiwan-news,2020/12/03 15:40,https://www.taiwannews.com.tw/en/news/4068579,Lawmaker calls for relaxed immigrant policy to counter Taiwan's aging population
413,taiwan-news,2020/12/02 15:11,https://www.taiwannews.com.tw/en/news/4067593,Taiwan in talks with Southeast Asian countries for new migrant worker sources
414,taiwan-news,2020/12/02 13:08,https://www.taiwannews.com.tw/en/news/4067468,"Foreigners who earned US$67,000 salary can obtain Taiwan's Gold Card"
415,taiwan-news,2020/11/30 11:50,https://www.taiwannews.com.tw/en/news/4065531,Update: CECC mulls temporarily banning Indonesian migrant workers from entering Taiwan
416,taiwan-news,2020/11/27 17:10,https://www.taiwannews.com.tw/en/news/4063777,"Taiwan’s Triple Stimulus Vouchers available to APRC holders until Dec. 31, 2020"
417,taiwan-news,2020/11/27 15:01,https://www.taiwannews.com.tw/en/news/4063088,"Taiwan employers, brokers must cover quarantine fees for migrant workers"
418,taiwan-news,2020/11/23 16:14,https://www.taiwannews.com.tw/en/news/4060331,Taiwan to celebrate International Migrants Day on Dec. 5
419,taiwan-news,2020/09/22 20:25,https://www.taiwannews.com.tw/en/news/4014619,"Crowds at Taipei Main Station told to wear masks, social distance"
420,taiwan-news,2020/09/15 17:58,https://www.taiwannews.com.tw/en/news/4009381,"Philippine parade to bring ‘smiling’ masks, costumes to Taipei streets Sunday"
421,taiwan-news,2020/09/08 09:11,https://www.taiwannews.com.tw/en/news/4003774,"Taiwan's top watchdog body to investigate safety, rights of migrant caregivers"
422,taiwan-news,2020/08/29 07:48,https://www.taiwannews.com.tw/en/news/3995336,Debit card offers perks for Indonesian students in Taiwan
423,taiwan-news,2020/08/23 20:37,https://www.taiwannews.com.tw/en/news/3993269,Indian pharmaceutical scientist granted Taiwan's Plum Blossom Card
424,taiwan-news,2020/08/20 18:10,https://www.taiwannews.com.tw/en/news/3991149,Visit ‘Little Jakarta’ for culinary journey in Taipei's Indonesian community
425,taiwan-news,2020/08/18 15:29,https://www.taiwannews.com.tw/en/news/3989715,"Taiwanese employers who dock migrant worker wages can face NT$300,000 fine"
426,taiwan-news,2020/08/12 17:14,https://www.taiwannews.com.tw/en/news/3985665,Catholic church central to Filipino community in Taipei amid COVID-19
427,taiwan-news,2020/07/31 16:32,https://www.taiwannews.com.tw/en/news/3977682,Muslims celebrate Eid al-Adha holy day in Taipei with eye on safety
428,taiwan-news,2022/10/25 15:47,https://www.taiwannews.com.tw//en/news/4697387,Taiwan’s immigration authority ends automatic extensions for foreigners
429,taiwan-news,2022/08/18 17:10,https://www.taiwannews.com.tw//en/news/4630484,Taiwan to provide one-stop entry services for home care migrant workers from 2023
430,taiwan-news,2022/08/16 17:11,https://www.taiwannews.com.tw//en/news/4627947,Three migrants’ plans to work in Taiwan dashed by ham rolls
431,taiwan-news,2022/06/16 11:55,https://www.taiwannews.com.tw//en/news/4571790,"New Taipei migrant worker singing contest offers top cash prize of NT$30,000"
432,taiwan-news,2022/03/02 17:04,https://www.taiwannews.com.tw//en/news/4459884,New 1990 hotline launched for foreigners in Taiwan
433,taiwan-news,2022/12/07 20:05,https://www.taiwannews.com.tw/en/news/4743386,Immersive light show unveils Leonardo da Vinci's art in Taipei 101
434,taiwan-news,2022/12/07 10:18,https://www.taiwannews.com.tw/en/news/4742728,Jeremy Lin reportedly set to play in Taiwan
435,taiwan-news,2022/12/04 21:12,https://www.taiwannews.com.tw/en/news/4740247,Norwegian triathlon champion Iden visits central Taiwan temple again
436,taiwan-news,2022/12/01 09:51,https://www.taiwannews.com.tw/en/news/4736291,Taiwan's Vivian Hsu and Black Biscuits to perform in Japan
437,taiwan-news,2022/11/29 12:52,https://www.taiwannews.com.tw/en/news/4734779,British soprano Sarah Brightman to tour Taiwan
438,taiwan-news,2022/11/28 12:08,https://www.taiwannews.com.tw/en/news/4733491,Taiwanese singer Chao Chuan gets his master's degree
439,taiwan-news,2022/11/27 16:57,https://www.taiwannews.com.tw/en/news/4732895,Locals enjoy Chopin outdoor piano recital in Taipei
440,taiwan-news,2022/11/27 15:35,https://www.taiwannews.com.tw/en/news/4732828,Dwight Howard claps back at Shaquille O’Neal dig about playing in Taiwan
441,taiwan-news,2022/11/24 17:22,https://www.taiwannews.com.tw/en/news/4729784,Former NBA star DeMarcus Cousins to reportedly join Taiwan's T1 League
442,taiwan-news,2022/11/24 11:53,https://www.taiwannews.com.tw/en/news/4729401,Wang Xiaofei-owned Taiwan hotel cuts up mattress returned by Barbie Hsu
443,taiwan-news,2022/11/23 19:37,https://www.taiwannews.com.tw/en/news/4728628,Triathlon champion who wears Puyan Shunze Temple hat to visit Taiwan again
444,taiwan-news,2022/11/23 16:54,https://www.taiwannews.com.tw/en/news/4728419,Taiwanese designers nominated for Grammy Awards' Best Recording Package
445,taiwan-news,2022/11/22 16:10,https://www.taiwannews.com.tw/en/news/4726993,Taiwanese actress Barbie Hsu’s ex-husband ridiculed in China for tirade
446,taiwan-news,2022/11/21 21:26,https://www.taiwannews.com.tw/en/news/4726157,Taiwanese actress Barbie Hsu responds to ex-husband's aggressive accusations
447,taiwan-news,2022/11/21 19:07,https://www.taiwannews.com.tw/en/news/4725917,"Formosa Trail 2022 attracts nearly 1,000 trail runners to central Taiwan"
448,taiwan-news,2022/11/21 07:42,https://www.taiwannews.com.tw/en/news/4725311,Taiwanese actress Sylvia Chang wins Golden Horse again after 36 years
449,taiwan-news,2022/11/20 17:47,https://www.taiwannews.com.tw/en/news/4724957,Hong Kong drama 'The Sunny Side of the Street' tells story of love-seeking refugee boy
450,taiwan-news,2022/11/20 00:06,https://www.taiwannews.com.tw/en/news/4724360,"Dwight Howard posts 38 points, 25 rebounds, 9 assists in Taiwan basketball debut win"
451,taiwan-news,2022/11/19 13:30,https://www.taiwannews.com.tw/en/news/4723852,"Best bars, restaurants to watch World Cup live in Taiwan"
452,taiwan-news,2022/11/19 11:32,https://www.taiwannews.com.tw/en/news/4723740,"South Korea's Jung Dong-hwan shares insights on flourishing K-dramas


 "
453,taiwan-news,2022/11/19 08:57,https://www.taiwannews.com.tw/en/news/4723656,Dwight Howard to debut for Taiwan team on Saturday
454,taiwan-news,2022/11/18 12:41,https://www.taiwannews.com.tw/en/news/4722580,'Limbo' a record-breaking Golden Horse Awards nominee at Taiwan awards show
455,taiwan-news,2022/11/18 11:49,https://www.taiwannews.com.tw/en/news/4722551,3rd annual Chopin Outdoor Concert scheduled for Nov. 26 in Taipei
456,taiwan-news,2022/11/15 17:32,https://www.taiwannews.com.tw/en/news/4718965,UK-based electronic music group Clean Bandit to make Taiwan debut
457,taiwan-news,2022/11/15 15:35,https://www.taiwannews.com.tw/en/news/4718572,DJ Hardwell to perform in Taiwan
458,taiwan-news,2022/11/14 21:05,https://www.taiwannews.com.tw/en/news/4717936,Taiwan badminton players win three titles at Norwegian International
459,taiwan-news,2022/11/14 17:26,https://www.taiwannews.com.tw/en/news/4717618,King of Mandopop Tom Chang's retrospective lands at Taipei Music Center
460,taiwan-news,2022/11/14 17:01,https://www.taiwannews.com.tw/en/news/4717640,Dwight Howard begins training ahead of first Taiwan game
461,taiwan-news,2022/11/13 17:46,https://www.taiwannews.com.tw/en/news/4716786,Taiwan's 'Boxing Queen' snags first Asian Championship in Jordan
462,taiwan-news,2022/11/13 16:05,https://www.taiwannews.com.tw/en/news/4716729,Taiwan takes third place in Baseball5 World Cup held in Mexico
463,taiwan-news,2022/11/10 20:31,https://www.taiwannews.com.tw/en/news/4713783,2022 Taiwan Open of Surfing to begin in Taitung
464,taiwan-news,2022/11/10 16:23,https://www.taiwannews.com.tw/en/news/4713458,4 outrageous scalped tickets for soldout BLACKPINK concert in Taiwan axed
465,taiwan-news,2022/11/10 10:11,https://www.taiwannews.com.tw/en/news/4712973,"‘American Born Chinese’: Taiwanese American showrunner on adapting cultures, traditions"
466,taiwan-news,2022/11/09 20:24,https://www.taiwannews.com.tw/en/news/4712541,Dwight Howard's annual salary in Taiwan reportedly exceeds US$1 million
467,taiwan-news,2022/11/08 11:53,https://www.taiwannews.com.tw/en/news/4710802,Former NBA star center Dwight Howard to play in Taiwan
468,taiwan-news,2022/11/07 21:04,https://www.taiwannews.com.tw/en/news/4710280,Taiwan badminton pair clinches men’s doubles title at Hylo Open
469,taiwan-news,2022/11/04 20:58,https://www.taiwannews.com.tw/en/news/4707935,Players cooperate to topple China's Communist Party in Taiwanese strategy game
470,taiwan-news,2022/11/04 18:14,https://www.taiwannews.com.tw/en/news/4707808,Compass Music Festival returns to central Taiwan after pandemic
471,taiwan-news,2022/11/03 18:33,https://www.taiwannews.com.tw/en/news/4706519,Paris and Chaotian Temple go virtual at Taiwan Creative Content Fest
472,taiwan-news,2022/11/02 18:14,https://www.taiwannews.com.tw/en/news/4705564,Taiwan's 'Chicken Cutlet Girl' weds Japanese beau
473,taiwan-news,2022/10/28 20:03,https://www.taiwannews.com.tw/en/news/4701176,Blackpink's 'Born Pink' Taiwan concert tickets go on sale in November
474,taiwan-news,2022/10/26 19:48,https://www.taiwannews.com.tw/en/news/4698835,Taiwan’s tennis star qualifies for 2022 Next Gen ATP Finals
475,taiwan-news,2022/10/22 23:04,https://www.taiwannews.com.tw/en/news/4694987,Taiwan's 2022 Golden Bell Awards
476,taiwan-news,2022/10/21 19:30,https://www.taiwannews.com.tw/en/news/4693946,Top 10 Halloween events in Taiwan for 2022
477,taiwan-news,2022/10/21 15:44,https://www.taiwannews.com.tw/en/news/4693782,Retrospective exhibition in Taipei reveals Tim Burton's dark humor
478,taiwan-news,2022/10/21 15:42,https://www.taiwannews.com.tw/en/news/4693807,Chinese blogger claims Jeremy Lin will play in Taiwan
479,taiwan-news,2022/10/17 13:46,https://www.taiwannews.com.tw/en/news/4688859,Taiwan climber Grace Tseng's ascent and fall from grace
480,taiwan-news,2022/10/14 20:31,https://www.taiwannews.com.tw/en/news/4686813,Taiwan pop singer disqualified from running in city council election
481,taiwan-news,2022/10/11 20:10,https://www.taiwannews.com.tw/en/news/4683439,Taiwan Open of Surfing starts Nov. 12
482,taiwan-news,2022/10/10 20:48,https://www.taiwannews.com.tw/en/news/4682498,"Taiwan sweeps Sydney International 2022, claims all five golds"
483,taiwan-news,2022/09/06 13:24,https://www.taiwannews.com.tw//en/news/4649196,"Video of the Day: Taiwan’s ‘Godfather of Racing’ ditches supercar, literally"
484,taiwan-news,2022/12/12 18:18,https://www.taiwannews.com.tw//en/news/4748006,China drops out of Battle of the Year dance competition due to Taiwan flag
485,taiwan-news,2022/12/12 16:52,https://www.taiwannews.com.tw//en/news/4747847,OpenSea NFT project 'Theirverse' makes debut in Taipei
486,taiwan-news,2022/12/11 09:00,https://www.taiwannews.com.tw//en/news/4746430,Ethereum founder set to appear at 'NFT Taipei'
487,taiwan-news,2022/12/10 15:37,https://www.taiwannews.com.tw//en/news/4746343,Wang Leehom's comeback concert to take place in Las Vegas
488,taiwan-news,2022/12/12 21:08,https://www.taiwannews.com.tw/en/news/4748163,Taiwan’s Xueshan sees first snow of this winter
489,taiwan-news,2022/12/12 12:34,https://www.taiwannews.com.tw/en/news/4747613,Winter lands in Taiwan with blast of arctic air
490,taiwan-news,2022/12/10 09:13,https://www.taiwannews.com.tw/en/news/4746106,Magnitude 4.0 earthquake rocks east Taiwan
491,taiwan-news,2022/12/08 17:20,https://www.taiwannews.com.tw/en/news/4744340,Mercury in north Taiwan to drop to 12 degrees Celsius by Dec. 14
492,taiwan-news,2022/12/08 09:26,https://www.taiwannews.com.tw/en/news/4743848,Magnitude 5.6 earthquake strikes east Taiwan
493,taiwan-news,2022/12/07 20:08,https://www.taiwannews.com.tw/en/news/4743411,Taiwan temperatures to drop to 14 C next week
494,taiwan-news,2022/12/05 17:23,https://www.taiwannews.com.tw/en/news/4740926,Taiwan devoted to helping cheetah conservation in Somaliland
495,taiwan-news,2022/12/05 00:23,https://www.taiwannews.com.tw/en/news/4740339,COP27 failed. So why continue with these UN climate summits?
496,taiwan-news,2022/12/03 20:44,https://www.taiwannews.com.tw/en/news/4739522,North Taiwan temperatures to start downward slide Sunday
497,taiwan-news,2022/12/02 15:33,https://www.taiwannews.com.tw/en/news/4738505,Guandu Nature Park in Taipei recognized as ‘Star Wetland’
498,taiwan-news,2022/11/28 21:18,https://www.taiwannews.com.tw/en/news/4734091,Mercury to drop in Taiwan starting Wednesday
499,taiwan-news,2022/11/27 21:12,https://www.taiwannews.com.tw/en/news/4733039,Sunny and warm weather across Taiwan until Tuesday night
500,taiwan-news,2022/11/26 13:15,https://www.taiwannews.com.tw/en/news/4731812,"Decent voting weather, mostly sunny early next week in Taiwan"
501,taiwan-news,2022/11/24 17:10,https://www.taiwannews.com.tw/en/news/4729756,Temperatures will drop to 16 C in Taipei at end of November
502,taiwan-news,2022/11/23 14:12,https://www.taiwannews.com.tw/en/news/4728180,Taipei to ban single-use plastic cups in December
503,taiwan-news,2022/11/22 21:20,https://www.taiwannews.com.tw/en/news/4727414,Weather to turn wet and cool across Taiwan for three days
504,taiwan-news,2022/11/21 19:10,https://www.taiwannews.com.tw/en/news/4725956,Hikers arrested for making campfire on central Taiwan mountain
505,taiwan-news,2022/11/20 16:22,https://www.taiwannews.com.tw/en/news/4724908,Mostly clear weather for western half of Taiwan on Sunday and Monday
506,taiwan-news,2022/11/20 10:01,https://www.taiwannews.com.tw/en/news/4724638,Magnitude 5.1 earthquake rocks north Taiwan
507,taiwan-news,2022/11/19 15:33,https://www.taiwannews.com.tw/en/news/4724001,Giant Panda Tuan Tuan passes away at Taipei Zoo
508,taiwan-news,2022/11/16 21:10,https://www.taiwannews.com.tw/en/news/4720573,"Stable weather in store for Taiwan


 "
509,taiwan-news,2022/11/16 10:24,https://www.taiwannews.com.tw/en/news/4719767,Magnitude 4.5 earthquake jolts half of Taiwan
510,taiwan-news,2022/11/15 14:24,https://www.taiwannews.com.tw/en/news/4718726,Taipei launches animal rescue hotline
511,taiwan-news,2022/11/13 15:32,https://www.taiwannews.com.tw/en/news/4716710,Rain heading for Greater Taipei Sunday evening
512,taiwan-news,2022/11/12 20:14,https://www.taiwannews.com.tw/en/news/4716074,"Northeasterly winds to cool down north, east Taiwan starting Monday"
513,taiwan-news,2022/11/09 20:59,https://www.taiwannews.com.tw/en/news/4712583,Sunny weather forecast for Taiwan over coming weekend
514,taiwan-news,2022/11/07 15:38,https://www.taiwannews.com.tw/en/news/4709975,Taiwan promotes climate pledges in video as COP27 opens
515,taiwan-news,2022/11/06 20:22,https://www.taiwannews.com.tw/en/news/4709432,Temperatures to rise in northern Taiwan over coming week
516,taiwan-news,2022/11/06 14:54,https://www.taiwannews.com.tw/en/news/4709234,Inhumane treatment of sick farm animals in Taiwan exposed
517,taiwan-news,2022/11/06 11:45,https://www.taiwannews.com.tw/en/news/4709114,Taiwan to launch first homegrown weather satellite in 2023
518,taiwan-news,2022/11/03 09:00,https://www.taiwannews.com.tw/en/news/4705688,Cold air front will cool northern Taiwan from Friday
519,taiwan-news,2022/11/02 19:54,https://www.taiwannews.com.tw/en/news/4705650,Rain and lower temperatures to envelop north Taiwan
520,taiwan-news,2022/11/01 16:40,https://www.taiwannews.com.tw/en/news/4704393,Magnitude 5.7 earthquake rocks northeast Taiwan
521,taiwan-news,2022/10/31 16:15,https://www.taiwannews.com.tw/en/news/4703392,New typhoon 'Banyan' not expected to affect Taiwan
522,taiwan-news,2022/10/31 10:14,https://www.taiwannews.com.tw/en/news/4703064,Torrential rain alert issued for Taipei
523,taiwan-news,2022/10/30 16:09,https://www.taiwannews.com.tw/en/news/4702580,Heavy rain forecast for northern and eastern Taiwan till Wednesday
524,taiwan-news,2022/10/30 14:31,https://www.taiwannews.com.tw/en/news/4702526,Baby whale stranded on Taiwan beach dies five days after rescue
525,taiwan-news,2022/10/29 18:40,https://www.taiwannews.com.tw/en/news/4701908,Taiwan Central Weather Bureau sees Tropical Storm Nalgae head west to China
526,taiwan-news,2022/10/28 12:49,https://www.taiwannews.com.tw/en/news/4700714,Tropical Storm Nalgae to turn toward Taiwan after weekend
527,taiwan-news,2022/10/28 11:44,https://www.taiwannews.com.tw/en/news/4700675,Taiwan seeks China's help for ailing panda with brain injury
528,taiwan-news,2022/10/27 11:42,https://www.taiwannews.com.tw/en/news/4699417,Tropical Storm Nalgae's path swings toward Taiwan
529,taiwan-news,2022/10/26 13:10,https://www.taiwannews.com.tw/en/news/4698387,"Typhoon expected to form Oct. 27, impact on Taiwan uncertain"
530,taiwan-news,2022/10/24 17:24,https://www.taiwannews.com.tw/en/news/4696347,‘Smile Mountain Line’ now online for accessible trails around New Taipei
531,taiwan-news,2022/10/23 15:26,https://www.taiwannews.com.tw/en/news/4695490,Good weather in store for Taiwan from Monday to Thursday
532,taiwan-news,2022/10/21 17:25,https://www.taiwannews.com.tw/en/news/4693889,"Brewing typhoon, monsoon will bring rain to north Taiwan over weekend"
533,taiwan-news,2022/10/21 12:59,https://www.taiwannews.com.tw/en/news/4693521,Tallest tree in East Asia discovered in Taiwan
534,taiwan-news,2022/10/20 16:32,https://www.taiwannews.com.tw/en/news/4692567,Heavy rain forecast for northern Taiwan over weekend
535,taiwan-news,2022/10/18 15:06,https://www.taiwannews.com.tw/en/news/4690053,Foodpanda Taiwan to launch new service that cuts food waste
536,taiwan-news,2022/10/17 12:00,https://www.taiwannews.com.tw/en/news/4688770,Taiwan reports 268 hazards caused by Typhoon Nesat
537,taiwan-news,2022/10/17 10:28,https://www.taiwannews.com.tw/en/news/4688705,"Extremely heavy rain alert issued for north Taiwan, more rain Tuesday"
538,taiwan-news,2022/12/15 19:41,https://www.taiwannews.com.tw//en/news/4751817,Magnitude 6.2 earthquake strikes east Taiwan
539,taiwan-news,2022/12/15 12:16,https://www.taiwannews.com.tw//en/news/4751185,Temperature to drop below 6 C as 1st cold wave arrives on Friday night
540,taiwan-news,2022/12/15 10:57,https://www.taiwannews.com.tw//en/news/4751103,Video shows Taiwanese macaque shopping for snacks in student dormitory
541,taiwan-news,2022/12/14 15:50,https://www.taiwannews.com.tw//en/news/4750244,Taiwan bracing for earliest cold wave since 2010 this weekend
542,taiwan-news,2022/12/14 15:27,https://www.taiwannews.com.tw//en/news/4750173,Taiwan’s Xueshan sees first snow of this winter
543,taiwan-news,2022/12/10 14:24,https://www.taiwannews.com.tw/en/news/4746312,"Taiwan adds 14,230 local COVID cases, 24 deaths"
544,taiwan-news,2022/12/08 17:11,https://www.taiwannews.com.tw/en/news/4744339,Taiwan doctors warn tooth decay crisis looms for children due to COVID
545,taiwan-news,2022/12/06 17:15,https://www.taiwannews.com.tw/en/news/4742088,Taiwan to serve as research hub for Moderna’s flu vaccines
546,taiwan-news,2022/12/05 20:57,https://www.taiwannews.com.tw/en/news/4741218,"Avian flu outbreak at southern Taiwan chicken farm results in 8,599 culled chickens"
547,taiwan-news,2022/12/04 14:51,https://www.taiwannews.com.tw/en/news/4740041,"Taiwan reports 12,981 local COVID cases"
548,taiwan-news,2022/12/03 14:29,https://www.taiwannews.com.tw/en/news/4739317,"Taiwan adds 13,098 local COVID cases"
549,taiwan-news,2022/11/30 20:59,https://www.taiwannews.com.tw/en/news/4736512,Masking still required while taking Taiwan Railway and High Speed Rail
550,taiwan-news,2022/11/30 14:40,https://www.taiwannews.com.tw/en/news/4736106,"Taiwan adds 17,668 local COVID cases"
551,taiwan-news,2022/11/29 19:03,https://www.taiwannews.com.tw/en/news/4735162,List of vegetables with high pesticide residue found in Taiwan hot pot
552,taiwan-news,2022/11/27 14:29,https://www.taiwannews.com.tw/en/news/4732779,"Taiwan reports 13,276 local COVID cases"
553,taiwan-news,2022/11/26 14:23,https://www.taiwannews.com.tw/en/news/4731840,"Taiwan adds 13,218 local COVID cases"
554,taiwan-news,2022/11/25 14:28,https://www.taiwannews.com.tw/en/news/4730735,"Taiwan adds 14,138 local COVID cases"
555,taiwan-news,2022/11/24 14:53,https://www.taiwannews.com.tw/en/news/4729589,"Taiwan adds 16,015 local COVID cases, lists conditions for lifting outdoor mask mandate"
556,taiwan-news,2022/11/23 19:47,https://www.taiwannews.com.tw/en/news/4728700,Taiwan plans to lift outdoor mask mandate in early December
557,taiwan-news,2022/11/23 17:13,https://www.taiwannews.com.tw/en/news/4728427,COVID-19 death rate in Taiwan trending toward flu-like status: Professor
558,taiwan-news,2022/11/23 14:54,https://www.taiwannews.com.tw/en/news/4728228,"Taiwan adds 17,841 local COVID cases, announces new round of free test kit distribution"
559,taiwan-news,2022/11/22 17:32,https://www.taiwannews.com.tw/en/news/4727066,Taiwan more likely to announce timetable for end to mask mandate next week
560,taiwan-news,2022/11/22 14:41,https://www.taiwannews.com.tw/en/news/4726897,"Taiwan adds 18,150 local COVID cases"
561,taiwan-news,2022/11/21 14:54,https://www.taiwannews.com.tw/en/news/4725664,"Taiwan adds 11,888 local COVID cases"
562,taiwan-news,2022/11/21 11:40,https://www.taiwannews.com.tw/en/news/4725479,Taipei COVID case also infected with tuberculosis as caution advised
563,taiwan-news,2022/11/20 14:35,https://www.taiwannews.com.tw/en/news/4724836,"Taiwan reports 16,197 local COVID cases"
564,taiwan-news,2022/11/19 14:25,https://www.taiwannews.com.tw/en/news/4723918,"Taiwan adds 16,514 local COVID cases, 59 deaths"
565,taiwan-news,2022/11/18 16:55,https://www.taiwannews.com.tw/en/news/4722973,Health program at National Taiwan University boosts US student’s prospects
566,taiwan-news,2022/11/18 14:43,https://www.taiwannews.com.tw/en/news/4722701,"Taiwan adds 17,952 local COVID cases, 58 deaths"
567,taiwan-news,2022/11/17 14:54,https://www.taiwannews.com.tw/en/news/4721389,"Taiwan adds 20,078 local COVID cases, 77 deaths"
568,taiwan-news,2022/11/16 14:32,https://www.taiwannews.com.tw/en/news/4720071,"Taiwan adds 22,631 local COVID cases, 69 deaths"
569,taiwan-news,2022/11/15 14:36,https://www.taiwannews.com.tw/en/news/4718751,"Taiwan adds 18,509 local COVID cases, 43 deaths"
570,taiwan-news,2022/11/14 14:45,https://www.taiwannews.com.tw/en/news/4717469,"Taiwan adds 16,578 local COVID cases, will expand weekly cap of arrivals to 200,000"
571,taiwan-news,2022/11/14 09:49,https://www.taiwannews.com.tw/en/news/4717218,Taiwan one step closer to no masking outdoors
572,taiwan-news,2022/11/13 14:27,https://www.taiwannews.com.tw/en/news/4716661,"Taiwan reports 18,571 local COVID cases"
573,taiwan-news,2022/11/11 17:34,https://www.taiwannews.com.tw/en/news/4715008,"Repeat COVID is riskier than first infection, study finds"
574,taiwan-news,2022/11/11 14:43,https://www.taiwannews.com.tw/en/news/4714796,"Taiwan adds 20,269 local COVID cases, expands free test kits to schoolchildren"
575,taiwan-news,2022/11/10 14:38,https://www.taiwannews.com.tw/en/news/4713263,"Taiwan adds 22,286 local COVID cases, 66 deaths"
576,taiwan-news,2022/11/09 14:31,https://www.taiwannews.com.tw/en/news/4712155,"Taiwan adds 24,798 local COVID cases, 66 deaths"
577,taiwan-news,2022/11/08 19:48,https://www.taiwannews.com.tw/en/news/4711399,Taiwan mulls easing of face mask rules
578,taiwan-news,2022/11/08 14:25,https://www.taiwannews.com.tw/en/news/4710950,"Taiwan adds 24,935 local COVID cases, 15 deaths"
579,taiwan-news,2022/11/07 14:38,https://www.taiwannews.com.tw/en/news/4709923,"Taiwan adds 16,538 local COVID cases, reports first local BQ.1 case"
580,taiwan-news,2022/11/07 13:54,https://www.taiwannews.com.tw/en/news/4709891,"Taiwan to offer free COVID test kits to children, low-income families"
581,taiwan-news,2022/11/06 14:23,https://www.taiwannews.com.tw/en/news/4709220,"Taiwan reports 24,309 local COVID cases"
582,taiwan-news,2022/11/05 14:26,https://www.taiwannews.com.tw/en/news/4708471,"Taiwan adds 25,523 local COVID cases, 21% lower than last week"
583,taiwan-news,2022/11/04 14:24,https://www.taiwannews.com.tw/en/news/4707522,"Taiwan adds 27,547 local COVID cases"
584,taiwan-news,2022/11/04 12:43,https://www.taiwannews.com.tw/en/news/4707449,"3 doses of Taiwan's Medigen on par with Moderna, 90% effective against death, severe infection"
585,taiwan-news,2022/11/01 14:36,https://www.taiwannews.com.tw/en/news/4704281,"Taiwan adds 34,242 local COVID cases, 46 deaths"
586,taiwan-news,2022/10/31 14:59,https://www.taiwannews.com.tw/en/news/4703329,"Taiwan adds 22,593 local COVID cases, reports 1st local XBB case"
587,taiwan-news,2022/10/30 14:21,https://www.taiwannews.com.tw/en/news/4702514,"Taiwan reports 31,500 local COVID cases"
588,taiwan-news,2022/10/27 14:20,https://www.taiwannews.com.tw/en/news/4699609,"Taiwan adds 35,640 local COVID cases, 84 deaths"
589,taiwan-news,2022/10/25 14:22,https://www.taiwannews.com.tw/en/news/4697237,"Taiwan adds 39,148 local COVID cases, 42 deaths"
590,taiwan-news,2022/10/24 20:52,https://www.taiwannews.com.tw/en/news/4696535,Taiwan’s Medigen to provide free PCR for Japan-bound travelers inoculated with it by year end
591,taiwan-news,2022/10/24 14:50,https://www.taiwannews.com.tw/en/news/4696205,"Taiwan logs 26,336 new local COVID cases"
592,taiwan-news,2022/10/23 14:19,https://www.taiwannews.com.tw/en/news/4695445,"Taiwan reports 35,322 local COVID cases"
593,taiwan-news,2022/12/14 20:48,https://www.taiwannews.com.tw//en/news/4750567,"Taiwan adds 17,549 local COVID cases"
594,taiwan-news,2022/12/14 14:55,https://www.taiwannews.com.tw//en/news/4750089,"Taiwan adds 17,118 local COVID cases"
595,taiwan-news,2022/12/13 14:39,https://www.taiwannews.com.tw//en/news/4748900,Reasons why Taiwan's COVID cases fail to drop significantly
